Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,22203038,A switch of G protein-coupled receptor binding preference from phosphoinositide 3-kinase (PI3K)-p85 to filamin A negatively controls the PI3K pathway,"Najib S, Saint-Laurent N, Estève JP, Schulz S, Boutet-Robinet E, Fourmy D, Lättig J, Mollereau C, Pyronnet S, Susini C, Bousquet C.",Mol Cell Biol. 2012 Mar;32(5):1004-16. doi: 10.1128/MCB.06252-11. Epub 2011 Dec 27.,Najib S,Mol Cell Biol,2012,2011-12-29 00:00:00,PMC3295190,,10.1128/MCB.06252-11
,22076441,A glial origin for periventricular nodular heterotopia caused by impaired expression of Filamin-A,"Carabalona A, Beguin S, Pallesi-Pocachard E, Buhler E, Pellegrino C, Arnaud K, Hubert P, Oualha M, Siffroi JP, Khantane S, Coupry I, Goizet C, Gelot AB, Represa A, Cardoso C.",Hum Mol Genet. 2012 Mar 1;21(5):1004-17. doi: 10.1093/hmg/ddr531. Epub 2011 Nov 10.,Carabalona A,Hum Mol Genet,2012,2011-11-15 00:00:00,,,10.1093/hmg/ddr531
,22015969,Proteomic analysis of formalin-fixed paraffin-embedded pancreatic tissue using liquid chromatography tandem mass spectrometry,"Paulo JA, Lee LS, Banks PA, Steen H, Conwell DL.",Pancreas. 2012 Mar;41(2):175-85. doi: 10.1097/MPA.0b013e318227a6b7.,Paulo JA,Pancreas,2012,2011-10-22 00:00:00,PMC3368275,NIHMS378679,10.1097/MPA.0b013e318227a6b7
,22369496,Normal X-inactivation mosaicism in corneas of heterozygous FlnaDilp2/+ female mice--a model of human filamin A (FLNA) diseases,"Douvaras P, Liu W, Mort RL, McKie L, West KM, Cross SH, Morley SD, West JD.",BMC Res Notes. 2012 Feb 27;5:122. doi: 10.1186/1756-0500-5-122.,Douvaras P,BMC Res Notes,2012,2012-02-29 00:00:00,PMC3305671,,10.1186/1756-0500-5-122
,22051193,Filamin-A as a marker and target for DNA damage based cancer therapy,"Yue J, Lu H, Liu J, Berwick M, Shen Z.",DNA Repair (Amst). 2012 Feb 1;11(2):192-200. doi: 10.1016/j.dnarep.2011.10.019. Epub 2011 Nov 2.,Yue J,DNA Repair (Amst),2012,2011-11-05 00:00:00,PMC3267325,NIHMS333374,10.1016/j.dnarep.2011.10.019
,21503879,Hypoxia enhances cancer cell invasion through relocalization of the proprotein convertase furin from the trans-Golgi network to the cell surface,"Arsenault D, Lucien F, Dubois CM.",J Cell Physiol. 2012 Feb;227(2):789-800. doi: 10.1002/jcp.22792.,Arsenault D,J Cell Physiol,2012,2011-04-20 00:00:00,,,10.1002/jcp.22792
,22307607,Cytoskeletal protein filamin A is a nucleolar protein that suppresses ribosomal RNA gene transcription,"Deng W, Lopez-Camacho C, Tang JY, Mendoza-Villanueva D, Maya-Mendoza A, Jackson DA, Shore P.",Proc Natl Acad Sci U S A. 2012 Jan 31;109(5):1524-9. doi: 10.1073/pnas.1107879109. Epub 2012 Jan 17.,Deng W,Proc Natl Acad Sci U S A,2012,2012-02-07 00:00:00,PMC3277164,,10.1073/pnas.1107879109
,22900064,Sensitivity to TOP2 targeting chemotherapeutics is regulated by Oct1 and FILIP1L,"Lu H, Hallstrom TC.",PLoS One. 2012;7(8):e42921. doi: 10.1371/journal.pone.0042921. Epub 2012 Aug 10.,Lu H,PLoS One,2012,2012-08-18 00:00:00,PMC3416772,,10.1371/journal.pone.0042921
,22870205,Filamin A-hinge region 1-EGFP: a novel tool for tracking the cellular functions of filamin A in real-time,"Planagumà J, Minsaas L, Pons M, Myhren L, Garrido G, Aragay AM.",PLoS One. 2012;7(8):e40864. doi: 10.1371/journal.pone.0040864. Epub 2012 Aug 1.,Planagumà J,PLoS One,2012,2012-08-08 00:00:00,PMC3411599,,10.1371/journal.pone.0040864
,22808269,Respiratory syncytial virus assembles into structured filamentous virion particles independently of host cytoskeleton and related proteins,"Shaikh FY, Utley TJ, Craven RE, Rogers MC, Lapierre LA, Goldenring JR, Crowe JE Jr.",PLoS One. 2012;7(7):e40826. doi: 10.1371/journal.pone.0040826. Epub 2012 Jul 13.,Shaikh FY,PLoS One,2012,2012-07-19 00:00:00,PMC3396619,,10.1371/journal.pone.0040826
,22802962,Structural interaction and functional regulation of polycystin-2 by filamin,"Wang Q, Dai XQ, Li Q, Wang Z, Cantero Mdel R, Li S, Shen J, Tu JC, Cantiello H, Chen XZ.",PLoS One. 2012;7(7):e40448. doi: 10.1371/journal.pone.0040448. Epub 2012 Jul 10.,Wang Q,PLoS One,2012,2012-07-18 00:00:00,PMC3393660,,10.1371/journal.pone.0040448
,22453940,Signaling through the extracellular calcium-sensing receptor (CaSR),"Chakravarti B, Chattopadhyay N, Brown EM.",Adv Exp Med Biol. 2012;740:103-42. doi: 10.1007/978-94-007-2888-2_5.,Chakravarti B,Adv Exp Med Biol,2012,2012-03-29 00:00:00,,,10.1007/978-94-007-2888-2_5
,22419889,Prognostic values of filamin-A status for topoisomerase II poison chemotherapy,"Yue J, Lan S, Yuan C, Shen Z.",Int J Biol Sci. 2012;8(4):442-50. doi: 10.7150/ijbs.4155. Epub 2012 Feb 29.,Yue J,Int J Biol Sci,2012,2012-03-16 00:00:00,PMC3303170,,10.7150/ijbs.4155
,21945537,Differential regulation of HCN channel isoform expression in thalamic neurons of epileptic and non-epileptic rat strains,"Kanyshkova T, Meuth P, Bista P, Liu Z, Ehling P, Caputi L, Doengi M, Chetkovich DM, Pape HC, Budde T.",Neurobiol Dis. 2012 Jan;45(1):450-61. doi: 10.1016/j.nbd.2011.08.032. Epub 2011 Sep 16.,Kanyshkova T,Neurobiol Dis,2012,2011-09-28 00:00:00,PMC3225716,NIHMS326423,10.1016/j.nbd.2011.08.032
,21982828,A differential proteomic approach identifies structural and functional components that contribute to the differentiation of brain capillary endothelial cells,"Pottiez G, Duban-Deweer S, Deracinois B, Gosselet F, Camoin L, Hachani J, Couraud PO, Cecchelli R, Dehouck MP, Fenart L, Karamanos Y, Flahaut C.",J Proteomics. 2011 Dec 21;75(2):628-41. doi: 10.1016/j.jprot.2011.09.002. Epub 2011 Sep 23.,Pottiez G,J Proteomics,2011,2011-10-11 00:00:00,,,10.1016/j.jprot.2011.09.002
,21773876,"Filamin-a-related myxomatous mitral valve dystrophy: genetic, echocardiographic and functional aspects","Lardeux A, Kyndt F, Lecointe S, Marec HL, Merot J, Schott JJ, Le Tourneau T, Probst V.",J Cardiovasc Transl Res. 2011 Dec;4(6):748-56. doi: 10.1007/s12265-011-9308-9. Epub 2011 Jul 20.,Lardeux A,J Cardiovasc Transl Res,2011,2011-07-21 00:00:00,,,10.1007/s12265-011-9308-9
,21960593,Thrombocytopenia resulting from mutations in filamin A can be expressed as an isolated syndrome,"Nurden P, Debili N, Coupry I, Bryckaert M, Youlyouz-Marfak I, Solé G, Pons AC, Berrou E, Adam F, Kauskot A, Lamazière JM, Rameau P, Fergelot P, Rooryck C, Cailley D, Arveiler B, Lacombe D, Vainchenker W, Nurden A, Goizet C.",Blood. 2011 Nov 24;118(22):5928-37. doi: 10.1182/blood-2011-07-365601. Epub 2011 Sep 29.,Nurden P,Blood,2011,2011-10-01 00:00:00,,,10.1182/blood-2011-07-365601
,22115457,Cellular mechanotransduction: filamin A strains to regulate motility,"Lynch CD, Sheetz MP.",Curr Biol. 2011 Nov 22;21(22):R916-8. doi: 10.1016/j.cub.2011.10.020.,Lynch CD,Curr Biol,2011,2011-11-26 00:00:00,PMC3396208,NIHMS384617,10.1016/j.cub.2011.10.020
,22446558,Refilin holds the cap,"Gay O, Nakamura F, Baudier J.",Commun Integr Biol. 2011 Nov 1;4(6):791-5. doi: 10.4161/cib.17911.,Gay O,Commun Integr Biol,2011,2012-03-27 00:00:00,PMC3306362,,10.4161/cib.17911
,21513424,Efficient inhibition of ovarian cancer by truncation mutant of FILIP1L gene delivered by novel biodegradable cationic heparin-polyethyleneimine nanogels,"Xie C, Gou ML, Yi T, Deng H, Li ZY, Liu P, Qi XR, He X, Wei Y, Zhao X.",Hum Gene Ther. 2011 Nov;22(11):1413-22. doi: 10.1089/hum.2011.047. Epub 2011 Jun 8.,Xie C,Hum Gene Ther,2011,2011-04-26 00:00:00,,,10.1089/hum.2011.047
,21914078,Association of filamin A and vimentin with hepatitis C virus proteins in infected human hepatocytes,"Ghosh S, Ahrens WA, Phatak SU, Hwang S, Schrum LW, Bonkovsky HL.",J Viral Hepat. 2011 Oct;18(10):e568-77. doi: 10.1111/j.1365-2893.2011.01487.x. Epub 2011 Jul 1.,Ghosh S,J Viral Hepat,2011,2011-09-15 00:00:00,,,10.1111/j.1365-2893.2011.01487.x
,21926999,Mechanical strain in actin networks regulates FilGAP and integrin binding to filamin A,"Ehrlicher AJ, Nakamura F, Hartwig JH, Weitz DA, Stossel TP.",Nature. 2011 Sep 18;478(7368):260-3. doi: 10.1038/nature10430.,Ehrlicher AJ,Nature,2011,2011-09-20 00:00:00,PMC3204864,NIHMS316758,10.1038/nature10430
,21784850,Promotion of heat shock factor Hsf1 degradation via adaptor protein filamin A-interacting protein 1-like (FILIP-1L),"Hu Y, Mivechi NF.",J Biol Chem. 2011 Sep 9;286(36):31397-408. doi: 10.1074/jbc.M111.255851. Epub 2011 Jul 22.,Hu Y,J Biol Chem,2011,2011-07-26 00:00:00,PMC3173115,,10.1074/jbc.M111.255851
,21889461,Differential mechanical stability of filamin A rod segments,"Chen H, Zhu X, Cong P, Sheetz MP, Nakamura F, Yan J.",Biophys J. 2011 Sep 7;101(5):1231-7. doi: 10.1016/j.bpj.2011.07.028.,Chen H,Biophys J,2011,2011-09-06 00:00:00,PMC3164173,,10.1016/j.bpj.2011.07.028
,21737450,"Functional and structural insights into ASB2alpha, a novel regulator of integrin-dependent adhesion of hematopoietic cells","Lamsoul I, Burande CF, Razinia Z, Houles TC, Menoret D, Baldassarre M, Erard M, Moog-Lutz C, Calderwood DA, Lutz PG.",J Biol Chem. 2011 Sep 2;286(35):30571-30581. doi: 10.1074/jbc.M111.220921. Epub 2011 Jul 7.,Lamsoul I,J Biol Chem,2011,2011-07-09 00:00:00,PMC3162417,,10.1074/jbc.M111.220921
,22190899,PHF6 Deletions May Cause Borjeson-Forssman-Lehmann Syndrome in Females,"Berland S, Alme K, Brendehaug A, Houge G, Hovland R.",Mol Syndromol. 2011 Sep;1(6):294-300. doi: 10.1159/000330111. Epub 2011 Jul 19.,Berland S,Mol Syndromol,2011,2011-12-23 00:00:00,PMC3214959,,10.1159/000330111
,21815255,Familial cardiac valvulopathy due to filamin A mutation,"Bernstein JA, Bernstein D, Hehr U, Hudgins L.",Am J Med Genet A. 2011 Sep;155A(9):2236-41. doi: 10.1002/ajmg.a.34132. Epub 2011 Aug 3.,Bernstein JA,Am J Med Genet A,2011,2011-08-05 00:00:00,,,10.1002/ajmg.a.34132
,21660952,R-Ras interacts with filamin a to maintain endothelial barrier function,"Griffiths GS, Grundl M, Allen JS 3rd, Matter ML.",J Cell Physiol. 2011 Sep;226(9):2287-96. doi: 10.1002/jcp.22565.,Griffiths GS,J Cell Physiol,2011,2011-06-11 00:00:00,PMC3080452,NIHMS260326,10.1002/jcp.22565
,21868582,New aspects of Filamin A versatility,Balduini A.,Blood. 2011 Aug 25;118(8):2029-30. doi: 10.1182/blood-2011-06-361303.,Balduini A,Blood,2011,2011-08-27 00:00:00,,,10.1182/blood-2011-06-361303
,21652675,FlnA-null megakaryocytes prematurely release large and fragile platelets that circulate poorly,"Jurak Begonja A, Hoffmeister KM, Hartwig JH, Falet H.",Blood. 2011 Aug 25;118(8):2285-95. doi: 10.1182/blood-2011-04-348482. Epub 2011 Jun 7.,Jurak Begonja A,Blood,2011,2011-06-10 00:00:00,PMC3162356,,10.1182/blood-2011-04-348482
,21807941,Phosphorylated filamin A regulates actin-linked caveolae dynamics,"Muriel O, Echarri A, Hellriegel C, Pavón DM, Beccari L, Del Pozo MA.",J Cell Sci. 2011 Aug 15;124(Pt 16):2763-76. doi: 10.1242/jcs.080804.,Muriel O,J Cell Sci,2011,2011-08-03 00:00:00,,,10.1242/jcs.080804
,21705339,Filamin A protein interacts with human immunodeficiency virus type 1 Gag protein and contributes to productive particle assembly,"Cooper J, Liu L, Woodruff EA, Taylor HE, Goodwin JS, D'Aquila RT, Spearman P, Hildreth JE, Dong X.",J Biol Chem. 2011 Aug 12;286(32):28498-510. doi: 10.1074/jbc.M111.239053. Epub 2011 Jun 24.,Cooper J,J Biol Chem,2011,2011-06-28 00:00:00,PMC3151092,,10.1074/jbc.M111.239053
,21821884,Structure of filamin A immunoglobulin-like repeat 10 from Homo sapiens,"Page RC, Clark JG, Misra S.",Acta Crystallogr Sect F Struct Biol Cryst Commun. 2011 Aug 1;67(Pt 8):871-6. doi: 10.1107/S1744309111024249. Epub 2011 Jul 26.,Page RC,Acta Crystallogr Sect F Struct Biol Cryst Commun,2011,2011-08-09 00:00:00,PMC3151117,,10.1107/S1744309111024249
,21693594,Downregulation of Filamin A interacting protein 1-like is associated with promoter methylation and induces an invasive phenotype in ovarian cancer,"Burton ER, Gaffar A, Lee SJ, Adeshuko F, Whitney KD, Chung JY, Hewitt SM, Huang GS, Goldberg GL, Libutti SK, Kwon M.",Mol Cancer Res. 2011 Aug;9(8):1126-38. doi: 10.1158/1541-7786.MCR-11-0162. Epub 2011 Jun 21.,Burton ER,Mol Cancer Res,2011,2011-06-23 00:00:00,PMC3157597,NIHMS306679,10.1158/1541-7786.MCR-11-0162
,21533873,Proteomic profiling of lipid rafts in a human breast cancer model of tumorigenic progression,"Caruso JA, Stemmer PM.",Clin Exp Metastasis. 2011 Aug;28(6):529-40. doi: 10.1007/s10585-011-9389-5. Epub 2011 May 1.,Caruso JA,Clin Exp Metastasis,2011,2011-05-03 00:00:00,PMC3827680,NIHMS509884,10.1007/s10585-011-9389-5
,21636571,Assembly of a filamin four-domain fragment and the influence of splicing variant-1 on the structure,"Pentikäinen U, Jiang P, Takala H, Ruskamo S, Campbell ID, Ylänne J.",J Biol Chem. 2011 Jul 29;286(30):26921-30. doi: 10.1074/jbc.M110.195958. Epub 2011 Jun 2.,Pentikäinen U,J Biol Chem,2011,2011-06-04 00:00:00,PMC3143651,,10.1074/jbc.M110.195958
,21709252,RefilinB (FAM101B) targets filamin A to organize perinuclear actin networks and regulates nuclear shape,"Gay O, Gilquin B, Nakamura F, Jenkins ZA, McCartney R, Krakow D, Deshiere A, Assard N, Hartwig JH, Robertson SP, Baudier J.",Proc Natl Acad Sci U S A. 2011 Jul 12;108(28):11464-9. doi: 10.1073/pnas.1104211108. Epub 2011 Jun 27.,Gay O,Proc Natl Acad Sci U S A,2011,2011-06-29 00:00:00,PMC3136255,,10.1073/pnas.1104211108
,21781244,Advances in our understanding of the molecular basis of disorders of platelet function,"Nurden A, Nurden P.",J Thromb Haemost. 2011 Jul;9 Suppl 1:76-91. doi: 10.1111/j.1538-7836.2011.04274.x.,Nurden A,J Thromb Haemost,2011,2011-07-26 00:00:00,,,10.1111/j.1538-7836.2011.04274.x
,21566085,Adapter protein SH2B1beta binds filamin A to regulate prolactin-dependent cytoskeletal reorganization and cell motility,"Rider L, Diakonova M.",Mol Endocrinol. 2011 Jul;25(7):1231-43. doi: 10.1210/me.2011-0056. Epub 2011 May 12.,Rider L,Mol Endocrinol,2011,2011-05-14 00:00:00,PMC3125092,,10.1210/me.2011-0056
,21478251,Filamin A is a phosphorylation target of membrane but not cytosolic adenylyl cyclase activity,"Sayner SL, Balczon R, Frank DW, Cooper DM, Stevens T.",Am J Physiol Lung Cell Mol Physiol. 2011 Jul;301(1):L117-24. doi: 10.1152/ajplung.00417.2009. Epub 2011 Apr 8.,Sayner SL,Am J Physiol Lung Cell Mol Physiol,2011,2011-04-12 00:00:00,PMC3129906,,10.1152/ajplung.00417.2009
,21416500,The activity of aminoacyl-tRNA synthetase-interacting multi-functional protein 1 (AIMP1) on endothelial cells is mediated by the assembly of a cytoskeletal protein complex,"Jackson VC, Dewilde S, Albo AG, Lis K, Corpillo D, Canepa B.",J Cell Biochem. 2011 Jul;112(7):1857-68. doi: 10.1002/jcb.23104.,Jackson VC,J Cell Biochem,2011,2011-03-19 00:00:00,,,10.1002/jcb.23104
,21620354,Mutations in the N-terminal actin-binding domain of filamin C cause a distal myopathy,"Duff RM, Tay V, Hackman P, Ravenscroft G, McLean C, Kennedy P, Steinbach A, Schöffler W, van der Ven PFM, Fürst DO, Song J, Djinović-Carugo K, Penttilä S, Raheem O, Reardon K, Malandrini A, Gambelli S, Villanova M, Nowak KJ, Williams DR, Landers JE, Brown RH Jr, Udd B, Laing NG.",Am J Hum Genet. 2011 Jun 10;88(6):729-740. doi: 10.1016/j.ajhg.2011.04.021. Epub 2011 May 27.,Duff RM,Am J Hum Genet,2011,2011-05-31 00:00:00,PMC3113346,,10.1016/j.ajhg.2011.04.021
,21421289,Does TGF-β induced formation of actin stress fibres reinforce Smad dependent TGF-β signalling in the prostate?,"Assinder S, Cole N.",Med Hypotheses. 2011 Jun;76(6):802-4. doi: 10.1016/j.mehy.2011.02.021. Epub 2011 Mar 21.,Assinder S,Med Hypotheses,2011,2011-03-23 00:00:00,,,10.1016/j.mehy.2011.02.021
,21524097,Evidence for multisite ligand binding and stretching of filamin by integrin and migfilin,"Ithychanda SS, Qin J.",Biochemistry. 2011 May 24;50(20):4229-31. doi: 10.1021/bi2003229. Epub 2011 Apr 27.,Ithychanda SS,Biochemistry,2011,2011-04-29 00:00:00,PMC3097901,NIHMS292438,10.1021/bi2003229
,21277899,A novel association between filamin A and NF-κB inducing kinase couples CD28 to inhibitor of NF-κB kinase α and NF-κB activation,"Muscolini M, Sajeva A, Caristi S, Tuosto L.",Immunol Lett. 2011 May;136(2):203-12. doi: 10.1016/j.imlet.2011.01.011. Epub 2011 Jan 26.,Muscolini M,Immunol Lett,2011,2011-02-01 00:00:00,,,10.1016/j.imlet.2011.01.011
,21209619,The calcium-sensing receptor-dependent regulation of cell-cell adhesion and keratinocyte differentiation requires Rho and filamin A,"Tu CL, Chang W, Bikle DD.",J Invest Dermatol. 2011 May;131(5):1119-28. doi: 10.1038/jid.2010.414. Epub 2011 Jan 6.,Tu CL,J Invest Dermatol,2011,2011-01-07 00:00:00,PMC3078217,NIHMS273045,10.1038/jid.2010.414
,21507248,Ureaplasma parvum infection alters filamin A dynamics in host cells,"Allam AB, Alvarez S, Brown MB, Reyes L.",BMC Infect Dis. 2011 Apr 20;11:101. doi: 10.1186/1471-2334-11-101.,Allam AB,BMC Infect Dis,2011,2011-04-22 00:00:00,PMC3107797,,10.1186/1471-2334-11-101
,21372161,Breakup feared after filamin leaves GPIb,"Berny-Lang MA, McCarty OJ.",Blood. 2011 Mar 3;117(9):2564-5. doi: 10.1182/blood-2011-01-327296.,Berny-Lang MA,Blood,2011,2011-03-05 00:00:00,,,10.1182/blood-2011-01-327296
,21156842,High shear-dependent loss of membrane integrity and defective platelet adhesion following disruption of the GPIbα-filamin interaction,"Cranmer SL, Ashworth KJ, Yao Y, Berndt MC, Ruggeri ZM, Andrews RK, Jackson SP.",Blood. 2011 Mar 3;117(9):2718-27. doi: 10.1182/blood-2010-07-296194. Epub 2010 Dec 14.,Cranmer SL,Blood,2011,2010-12-16 00:00:00,PMC3317769,,10.1182/blood-2010-07-296194
,21325883,Filamin A stimulates cdc25C function and promotes entry into mitosis,"Telles E, Gurjar M, Ganti K, Gupta D, Dalal SN.",Cell Cycle. 2011 Mar 1;10(5):776-82. doi: 10.4161/cc.10.5.14954. Epub 2011 Mar 1.,Telles E,Cell Cycle,2011,2011-02-18 00:00:00,,,10.4161/cc.10.5.14954
,21267586,"Medulloblastoma: clinicopathological correlates of SHH, WNT, and non-SHH/WNT molecular subgroups","Ellison DW, Dalton J, Kocak M, Nicholson SL, Fraga C, Neale G, Kenney AM, Brat DJ, Perry A, Yong WH, Taylor RE, Bailey S, Clifford SC, Gilbertson RJ.",Acta Neuropathol. 2011 Mar;121(3):381-96. doi: 10.1007/s00401-011-0800-8. Epub 2011 Jan 26.,Ellison DW,Acta Neuropathol,2011,2011-01-27 00:00:00,PMC3519926,NIHMS278458,10.1007/s00401-011-0800-8
,21169733,The filamins: organizers of cell structure and function,"Nakamura F, Stossel TP, Hartwig JH.",Cell Adh Migr. 2011 Mar-Apr;5(2):160-9. doi: 10.4161/cam.5.2.14401. Epub 2011 Mar 1.,Nakamura F,Cell Adh Migr,2011,2010-12-21 00:00:00,PMC3084982,,10.4161/cam.5.2.14401
,21359179,Androgen-induced cell migration: role of androgen receptor/filamin A association,"Castoria G, D'Amato L, Ciociola A, Giovannelli P, Giraldi T, Sepe L, Paolella G, Barone MV, Migliaccio A, Auricchio F.",PLoS One. 2011 Feb 16;6(2):e17218. doi: 10.1371/journal.pone.0017218.,Castoria G,PLoS One,2011,2011-03-02 00:00:00,PMC3040221,,10.1371/journal.pone.0017218
,20473907,Filamin a mediates HGF/c-MET signaling in tumor cell migration,"Zhou AX, Toylu A, Nallapalli RK, Nilsson G, Atabey N, Heldin CH, Borén J, Bergo MO, Akyürek LM.",Int J Cancer. 2011 Feb 15;128(4):839-46. doi: 10.1002/ijc.25417.,Zhou AX,Int J Cancer,2011,2010-05-18 00:00:00,,,10.1002/ijc.25417
,20973479,ATP enhances neuronal differentiation of PC12 cells by activating PKCα interactions with cytoskeletal proteins,"Marín-Vicente C, Guerrero-Valero M, Nielsen ML, Savitski MM, Gómez-Fernández JC, Zubarev RA, Corbalán-García S.",J Proteome Res. 2011 Feb 4;10(2):529-40. doi: 10.1021/pr100742r. Epub 2010 Nov 18.,Marín-Vicente C,J Proteome Res,2011,2010-10-27 00:00:00,,,10.1021/pr100742r
,21244848,Improved high-force magnetic tweezers for stretching and refolding of proteins and short DNA,"Chen H, Fu H, Zhu X, Cong P, Nakamura F, Yan J.",Biophys J. 2011 Jan 19;100(2):517-23. doi: 10.1016/j.bpj.2010.12.3700.,Chen H,Biophys J,2011,2011-01-20 00:00:00,PMC3325116,,10.1016/j.bpj.2010.12.3700
,21095189,Filamin A mediates interactions between cytoskeletal proteins that control cell adhesion,"Kim H, McCulloch CA.",FEBS Lett. 2011 Jan 3;585(1):18-22. doi: 10.1016/j.febslet.2010.11.033. Epub 2010 Nov 21.,Kim H,FEBS Lett,2011,2010-11-25 00:00:00,,,10.1016/j.febslet.2010.11.033
,21471709,FLNA and PGK1 are two potential markers for progression in hepatocellular carcinoma,"Ai J, Huang H, Lv X, Tang Z, Chen M, Chen T, Duan W, Sun H, Li Q, Tan R, Liu Y, Duan J, Yang Y, Wei Y, Li Y, Zhou Q.",Cell Physiol Biochem. 2011;27(3-4):207-16. doi: 10.1159/000327946. Epub 2011 Apr 1.,Ai J,Cell Physiol Biochem,2011,2011-04-08 00:00:00,,,10.1159/000327946
,21228480,Identification of novel nuclear protein interactions with the N-terminal part of filamin A,"Qiu H, Nomiyama R, Moriguchi K, Fukada T, Sugimoto K.",Biosci Biotechnol Biochem. 2011;75(1):145-7. doi: 10.1271/bbb.100567. Epub 2011 Jan 7.,Qiu H,Biosci Biotechnol Biochem,2011,2011-01-14 00:00:00,,,10.1271/bbb.100567
,20888935,Lung disease associated with periventricular nodular heterotopia and an FLNA mutation,"Masurel-Paulet A, Haan E, Thompson EM, Goizet C, Thauvin-Robinet C, Tai A, Kennedy D, Smith G, Khong TY, Solé G, Guerineau E, Coupry I, Huet F, Robertson S, Faivre L.",Eur J Med Genet. 2011 Jan-Feb;54(1):25-8. doi: 10.1016/j.ejmg.2010.09.010. Epub 2010 Oct 1.,Masurel-Paulet A,Eur J Med Genet,2011,2010-10-05 00:00:00,,,10.1016/j.ejmg.2010.09.010
